vector_id,family,amounts,N,S,sim,pairing,warmup_rounds,hhi,one_minus_hhi,pairwise_sum,gini,max_share,entropy,observed_time,absorbed,winner
2,linear_descending_p1.33,25 20 15 10 7 3,6,80,30,ranked-after-warmup,3,0.22,0.78,2496.0,0.3208333333333333,0.3125,1.620147222815757,1455,True,2
2,linear_descending_p1.33,25 20 15 10 7 3,6,80,31,ranked-after-warmup,3,0.22,0.78,2496.0,0.3208333333333333,0.3125,1.620147222815757,2006,True,1
2,linear_descending_p1.33,25 20 15 10 7 3,6,80,32,ranked-after-warmup,3,0.22,0.78,2496.0,0.3208333333333333,0.3125,1.620147222815757,1020,True,1
2,linear_descending_p1.33,25 20 15 10 7 3,6,80,33,ranked-after-warmup,3,0.22,0.78,2496.0,0.3208333333333333,0.3125,1.620147222815757,4457,True,1
2,linear_descending_p1.33,25 20 15 10 7 3,6,80,34,ranked-after-warmup,3,0.22,0.78,2496.0,0.3208333333333333,0.3125,1.620147222815757,1560,True,2
2,linear_descending_p1.33,25 20 15 10 7 3,6,80,35,ranked-after-warmup,3,0.22,0.78,2496.0,0.3208333333333333,0.3125,1.620147222815757,1138,True,1
2,linear_descending_p1.33,25 20 15 10 7 3,6,80,36,ranked-after-warmup,3,0.22,0.78,2496.0,0.3208333333333333,0.3125,1.620147222815757,3950,True,1
2,linear_descending_p1.33,25 20 15 10 7 3,6,80,37,ranked-after-warmup,3,0.22,0.78,2496.0,0.3208333333333333,0.3125,1.620147222815757,3105,True,0
2,linear_descending_p1.33,25 20 15 10 7 3,6,80,38,ranked-after-warmup,3,0.22,0.78,2496.0,0.3208333333333333,0.3125,1.620147222815757,810,True,1
2,linear_descending_p1.33,25 20 15 10 7 3,6,80,39,ranked-after-warmup,3,0.22,0.78,2496.0,0.3208333333333333,0.3125,1.620147222815757,758,True,1
2,linear_descending_p1.33,25 20 15 10 7 3,6,80,40,ranked-after-warmup,3,0.22,0.78,2496.0,0.3208333333333333,0.3125,1.620147222815757,1195,True,0
2,linear_descending_p1.33,25 20 15 10 7 3,6,80,41,ranked-after-warmup,3,0.22,0.78,2496.0,0.3208333333333333,0.3125,1.620147222815757,3095,True,2
2,linear_descending_p1.33,25 20 15 10 7 3,6,80,42,ranked-after-warmup,3,0.22,0.78,2496.0,0.3208333333333333,0.3125,1.620147222815757,667,True,0
2,linear_descending_p1.33,25 20 15 10 7 3,6,80,43,ranked-after-warmup,3,0.22,0.78,2496.0,0.3208333333333333,0.3125,1.620147222815757,5315,True,2
2,linear_descending_p1.33,25 20 15 10 7 3,6,80,44,ranked-after-warmup,3,0.22,0.78,2496.0,0.3208333333333333,0.3125,1.620147222815757,2691,True,0
2,linear_descending_p1.33,25 20 15 10 7 3,6,80,45,ranked-after-warmup,3,0.22,0.78,2496.0,0.3208333333333333,0.3125,1.620147222815757,3306,True,1
2,linear_descending_p1.33,25 20 15 10 7 3,6,80,46,ranked-after-warmup,3,0.22,0.78,2496.0,0.3208333333333333,0.3125,1.620147222815757,5738,True,0
2,linear_descending_p1.33,25 20 15 10 7 3,6,80,47,ranked-after-warmup,3,0.22,0.78,2496.0,0.3208333333333333,0.3125,1.620147222815757,2619,True,1
2,linear_descending_p1.33,25 20 15 10 7 3,6,80,48,ranked-after-warmup,3,0.22,0.78,2496.0,0.3208333333333333,0.3125,1.620147222815757,1884,True,4
2,linear_descending_p1.33,25 20 15 10 7 3,6,80,49,ranked-after-warmup,3,0.22,0.78,2496.0,0.3208333333333333,0.3125,1.620147222815757,1039,True,0
3,linear_descending_p2.17,31 21 14 8 4 2,6,80,0,ranked-after-warmup,3,0.2628125,0.7371875,2359.0,0.42083333333333317,0.3875,1.495746868612842,735,True,0
3,linear_descending_p2.17,31 21 14 8 4 2,6,80,1,ranked-after-warmup,3,0.2628125,0.7371875,2359.0,0.42083333333333317,0.3875,1.495746868612842,2921,True,0
3,linear_descending_p2.17,31 21 14 8 4 2,6,80,2,ranked-after-warmup,3,0.2628125,0.7371875,2359.0,0.42083333333333317,0.3875,1.495746868612842,765,True,0
3,linear_descending_p2.17,31 21 14 8 4 2,6,80,3,ranked-after-warmup,3,0.2628125,0.7371875,2359.0,0.42083333333333317,0.3875,1.495746868612842,2200,True,1
3,linear_descending_p2.17,31 21 14 8 4 2,6,80,4,ranked-after-warmup,3,0.2628125,0.7371875,2359.0,0.42083333333333317,0.3875,1.495746868612842,1910,True,4
